2023-10-30 00:23:02: Script ID = 156, Function = OnSelection took 102ms to be processed
2023-10-30 21:45:41: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:45:42: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:45:50: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:45:53: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:45:54: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:45:59: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:46:08: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:47:37: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:47:37: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:47:37: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:47:37: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:47:37: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:49:45: [ERROR] Lua Script not found, ID = '-1'
2023-10-30 21:49:46: [ERROR] Lua Script not found, ID = '-1'
2023-10-30 21:51:57: [ERROR] Lua Script not found, ID = '5000'
2023-10-30 21:54:41: Script ID = 200095, Function = OnSelection took 240ms to be processed
2023-10-30 23:50:06: [ERROR] Lua Script not found, ID = '-1'
2023-10-30 23:54:14: [ERROR] Lua Script not found, ID = '-1'
2023-10-30 23:54:15: [ERROR] Lua Script not found, ID = '-1'
