2023-10-29 02:02:40: Check1 uid=8158_testtdc35,rid=203433,rname=testtdc35,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0116925453081612,0.011678158655109,0.011636723043357,0.0116688301018732,0.0116792592106558
2023-10-29 02:02:40: Check1 uid=8000_testtdc14,rid=203427,rname=testtdc14,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0116851359338061,0.0116873850801156,0.011625883203523,0.0116682153997702,0.0116724893697362
2023-10-29 02:02:40: Check1 uid=8002_testtdc12,rid=203422,rname=testtdc12,ip=171.242.16.82 疑似使用加速, 心跳时间差比例=0.0119335270077306,0.0119736690812924,0.0119049059581744,0.0119325422226599,0.0119358498010719
2023-10-29 02:02:40: Check1 uid=8010_testtdc19,rid=203426,rname=testtdc19,ip=171.233.17.118 疑似使用加速, 心跳时间差比例=0.0119429818802521,0.0119714988520826,0.0119746053647399,0.0119808140489086,0.0119433612037387
2023-10-29 02:02:40: Check1 uid=8022_testtdc26,rid=203441,rname=testtdc26,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0121909489194821,0.0122180261171993,0.0121750053295289,0.0122001084776963,0.0121957860509418
2023-10-29 02:17:49: Check1 uid=8005_testtdc09,rid=203435,rname=testtdc09,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.0114608122111288,0.0114386843574502,0.0114533631108776,0.0114735077570339,0.0114476739412451
2023-10-29 02:17:49: Check1 uid=8015_testtdc21,rid=203430,rname=testtdc21,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.0116952981350144,0.0117638457620714,0.0116541950113379,0.0117276512408663,0.0116934708016614
2023-10-29 02:17:50: Check1 uid=7997_testtdc05,rid=203413,rname=testtdc05,ip=116.97.60.206 疑似使用加速, 心跳时间差比例=0.0116228410061076,0.0115655364912569,0.0116128788625094,0.0115786132491283,0.0115907463960858
2023-10-29 02:17:51: Check1 uid=8016_testtdc27,rid=203429,rname=testtdc27,ip=171.233.16.77 疑似使用加速, 心跳时间差比例=0.0115243341762175,0.0114960607904735,0.0115265373924771,0.0115329517606618,0.0114772360932925
2023-10-29 02:17:52: Check1 uid=7567_testtdc04,rid=203440,rname=testtdc04,ip=171.233.18.69 疑似使用加速, 心跳时间差比例=0.0114011232633757,0.011407619673208,0.0114300446663163,0.0114471273253614,0.0114072284404122
2023-10-29 02:17:52: Check1 uid=8003_testtdc11,rid=203439,rname=testtdc11,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0117421999507106,0.0117676433833202,0.011737299553102,0.0117751085240726,0.0117723788105127
2023-10-29 02:17:53: Check1 uid=8021_testtdc20,rid=203423,rname=testtdc20,ip=116.107.17.250 疑似使用加速, 心跳时间差比例=0.0114817977306688,0.0115173986514199,0.0115268364831553,0.0114620348779927,0.0115144862040065
2023-10-29 02:17:53: Check1 uid=8000_testtdc14,rid=203427,rname=testtdc14,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0116580075910682,0.0116705828225899,0.0116884047255221,0.0116631120604666,0.0116507589337105
2023-10-29 02:17:53: Check1 uid=8158_testtdc35,rid=203433,rname=testtdc35,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0116544127296588,0.0116822760059808,0.0116716780861307,0.011672905027933,0.0116678935261255
2023-10-29 02:17:53: Check1 uid=8020_testtdc30,rid=203415,rname=testtdc30,ip=116.107.19.110 疑似使用加速, 心跳时间差比例=0.0118054826001313,0.0118573935576986,0.0118345609996712,0.0118361484545559,0.0118370098240205
